cycle 20 Stir_pump_PWM 30%
Cycle Start_time_Day Start_time_Hour 
1 2023-02-08 17:20:00 50 30
2 2023-02-08 18:20:00 50 30
3 2023-02-08 19:20:00 50 30
4 2023-02-08 20:20:00 50 30
5 2023-02-08 21:20:00 50 30
6 2023-02-08 22:20:00 50 30
7 2023-02-08 23:20:00 50 30
8 2023-02-09 00:20:00 50 30
9 2023-02-09 01:20:00 50 30
10 2023-02-09 02:20:00 50 30
11 2023-02-09 03:20:00 50 30
12 2023-02-09 04:20:00 50 30
13 2023-02-09 05:20:00 50 30
14 2023-02-09 06:20:00 50 30
15 2023-02-09 07:20:00 50 30
16 2023-02-09 08:20:00 50 30
17 2023-02-09 09:20:00 50 30
18 2023-02-09 10:20:00 50 30
19 2023-02-09 11:20:00 50 30
20 2023-02-09 12:20:00 50 30

No_Count Cycle Cycle_Count Date Time Oxygen_1 Oxygen_2 Temp_1 Temp_2 Light THL_Temp Stir_On Fill_On
4544 13 227 2023-02-09 05:57:51 253.89 255.41 20.22 18.29 0.0 18.3 1 0
4545 13 228 2023-02-09 05:58:01 253.59 255.6 20.24 18.29 0.0 18.2 1 0
4546 13 229 2023-02-09 05:58:12 253.98 255.53 20.22 18.29 6.6 18.2 1 0
4547 13 230 2023-02-09 05:58:22 253.82 255.37 20.22 18.29 20.0 18.2 1 0
4548 13 231 2023-02-09 05:58:32 253.75 255.62 20.24 18.29 0.0 18.3 1 0
4549 13 232 2023-02-09 05:58:42 253.75 255.53 20.24 18.29 3.3 18.3 1 0
4550 13 233 2023-02-09 05:58:52 253.66 255.69 20.24 18.29 6.6 18.3 1 0
4551 13 234 2023-02-09 05:59:02 253.89 255.65 20.22 18.29 0.0 18.2 1 0
4552 13 235 2023-02-09 05:59:12 254.06 255.47 20.22 18.31 0.0 18.3 1 0
4553 13 236 2023-02-09 05:59:22 253.87 255.69 20.22 18.29 0.0 18.2 1 0
4554 13 237 2023-02-09 05:59:32 254.03 255.46 20.22 18.29 3.3 18.3 1 0
4555 13 238 2023-02-09 05:59:42 253.52 255.88 20.24 18.29 0.0 18.2 1 0
4556 13 239 2023-02-09 05:59:52 254.1 255.62 20.22 18.29 0.0 18.2 1 0
4557 13 240 2023-02-09 06:00:02 254.03 255.69 20.22 18.29 3.3 18.2 1 0
4558 13 241 2023-02-09 06:00:12 253.96 255.48 20.22 18.29 26.6 18.3 1 0
4559 13 242 2023-02-09 06:00:22 253.85 255.51 20.24 18.29 3.3 18.3 1 0
4560 13 243 2023-02-09 06:00:32 253.89 255.58 20.22 18.29 3.3 18.3 1 0
4561 13 244 2023-02-09 06:00:42 253.87 255.24 20.22 18.31 3.3 18.3 1 0
4562 13 245 2023-02-09 06:00:52 253.71 255.21 20.24 18.31 0.0 18.3 1 0
4563 13 246 2023-02-09 06:01:02 253.96 255.42 20.22 18.31 3.3 18.2 1 0
4564 13 247 2023-02-09 06:01:12 254.06 255.33 20.22 18.31 3.3 18.3 1 0
4565 13 248 2023-02-09 06:01:22 253.82 255.38 20.22 18.31 0.0 18.3 1 0
4566 13 249 2023-02-09 06:01:32 254.2 255.28 20.22 18.31 3.3 18.3 1 0
4567 13 250 2023-02-09 06:01:42 254.01 255.32 20.22 18.29 3.3 18.3 1 0
4568 13 251 2023-02-09 06:01:52 253.75 255.51 20.22 18.29 3.3 18.3 1 0
4569 13 252 2023-02-09 06:02:02 254.01 255.6 20.22 18.29 3.3 18.2 1 0
4570 13 253 2023-02-09 06:02:12 254.06 255.47 20.22 18.31 3.3 18.3 1 0
4571 13 254 2023-02-09 06:02:22 253.96 255.61 20.22 18.31 0.0 18.3 1 0
4572 13 255 2023-02-09 06:02:32 253.8 255.42 20.22 18.31 0.0 18.3 1 0
4573 13 256 2023-02-09 06:02:42 254.01 255.38 20.22 18.31 0.0 18.2 1 0
4574 13 257 2023-02-09 06:02:52 254.01 255.14 20.22 18.31 0.0 18.3 1 0
4575 13 258 2023-02-09 06:03:02 254.2 255.14 20.22 18.31 3.3 18.2 1 0
4576 13 259 2023-02-09 06:03:12 253.91 255.35 20.22 18.31 6.6 18.2 1 0
4577 13 260 2023-02-09 06:03:22 253.96 255.62 20.22 18.29 46.6 18.3 1 0
4578 13 261 2023-02-09 06:03:32 254.08 255.4 20.22 18.31 0.0 18.2 1 0
4579 13 262 2023-02-09 06:03:42 253.77 255.67 20.22 18.29 0.0 18.2 1 0
4580 13 263 2023-02-09 06:03:52 254.17 255.75 20.22 18.31 3.3 18.2 1 0
4581 13 264 2023-02-09 06:04:02 254.15 255.86 20.22 18.29 3.3 18.3 1 0
4582 13 265 2023-02-09 06:04:12 253.91 255.24 20.22 18.31 0.0 18.2 1 0
4583 13 266 2023-02-09 06:04:22 253.89 255.63 20.22 18.31 10.0 18.3 1 0
4584 13 267 2023-02-09 06:04:32 253.82 255.42 20.22 18.31 3.3 18.3 1 0
4585 13 268 2023-02-09 06:04:42 254.22 255.45 20.22 18.31 0.0 18.2 1 0
4586 13 269 2023-02-09 06:04:52 253.75 255.26 20.22 18.31 0.0 18.2 1 0
4587 13 270 2023-02-09 06:05:02 253.91 255.66 20.22 18.31 0.0 18.2 1 0
4588 13 271 2023-02-09 06:05:12 253.94 255.49 20.22 18.31 3.3 18.2 1 0
4589 13 272 2023-02-09 06:05:22 253.96 255.52 20.22 18.31 3.3 18.2 1 0
4590 13 273 2023-02-09 06:05:32 253.94 255.45 20.22 18.31 3.3 18.2 1 0
4591 13 274 2023-02-09 06:05:42 254.15 255.38 20.22 18.31 6.6 18.2 1 0
4592 13 275 2023-02-09 06:05:52 254.1 255.56 20.22 18.31 0.0 18.2 1 0
4593 13 276 2023-02-09 06:06:02 254.15 255.68 20.22 18.31 10.0 18.2 1 0
4594 13 277 2023-02-09 06:06:12 254.17 255.63 20.22 18.31 3.3 18.2 1 0
4595 13 278 2023-02-09 06:06:22 254.1 255.68 20.22 18.31 0.0 18.2 1 0
4596 13 279 2023-02-09 06:06:32 253.98 255.45 20.22 18.31 3.3 18.2 1 0
4597 13 280 2023-02-09 06:06:42 254.13 255.61 20.22 18.31 0.0 18.2 1 0
4598 13 281 2023-02-09 06:06:52 253.98 255.28 20.22 18.31 20.0 18.2 1 0
4599 13 282 2023-02-09 06:07:02 254.01 255.96 20.22 18.31 0.0 18.3 1 0
4600 13 283 2023-02-09 06:07:12 253.82 255.82 20.22 18.31 6.6 18.3 1 0
4601 13 284 2023-02-09 06:07:22 253.84 255.8 20.22 18.31 0.0 18.2 1 0
4602 13 285 2023-02-09 06:07:32 253.82 255.82 20.22 18.31 3.3 18.2 1 0
4603 13 286 2023-02-09 06:07:42 254.03 255.55 20.22 18.34 0.0 18.3 1 0
4604 13 287 2023-02-09 06:07:52 254.08 255.61 20.22 18.31 0.0 18.3 1 0
4605 13 288 2023-02-09 06:08:02 253.87 255.48 20.22 18.34 0.0 18.2 1 0
4606 13 289 2023-02-09 06:08:12 253.96 255.74 20.22 18.34 3.3 18.2 1 0
4607 13 290 2023-02-09 06:08:22 254.08 255.75 20.22 18.31 0.0 18.3 1 0
4608 13 291 2023-02-09 06:08:32 253.89 255.61 20.22 18.31 3.3 18.3 1 0
4609 13 292 2023-02-09 06:08:42 254.01 255.68 20.22 18.31 0.0 18.2 1 0
4610 13 293 2023-02-09 06:08:52 253.7 255.59 20.22 18.31 3.3 18.3 1 0
4611 13 294 2023-02-09 06:09:02 253.84 255.66 20.22 18.31 0.0 18.2 1 0
4612 13 295 2023-02-09 06:09:12 254.01 255.66 20.22 18.31 13.3 18.2 1 0
4613 13 296 2023-02-09 06:09:22 254.13 255.54 20.22 18.31 0.0 18.2 1 0
4614 13 297 2023-02-09 06:09:32 254.03 255.68 20.22 18.31 0.0 18.2 1 0
4615 13 298 2023-02-09 06:09:42 253.87 255.52 20.22 18.31 3.3 18.2 1 0
4616 13 299 2023-02-09 06:09:52 254.03 255.63 20.22 18.31 0.0 18.2 1 0
4617 F 1 2023-02-09 06:10:02 253.75 256.36 20.22 18.31 3.3 18.2 1 1
4618 F 2 2023-02-09 06:10:12 253.94 256.9 20.22 18.31 3.3 18.3 1 1
4619 F 3 2023-02-09 06:10:22 253.98 257.13 20.22 18.29 3.3 18.2 1 1
4620 F 4 2023-02-09 06:10:32 253.7 257.49 20.22 18.26 3.3 18.2 1 1
4621 F 5 2023-02-09 06:10:42 253.98 257.74 20.22 18.24 3.3 18.2 1 1
4622 F 6 2023-02-09 06:10:52 253.91 257.79 20.22 18.24 3.3 18.3 1 1
4623 F 7 2023-02-09 06:11:02 253.8 258.37 20.22 18.22 0.0 18.3 1 1
4624 F 8 2023-02-09 06:11:12 253.87 258.44 20.22 18.22 3.3 18.2 1 1
4625 F 9 2023-02-09 06:11:22 253.91 258.5 20.22 18.19 3.3 18.3 1 1
4626 F 10 2023-02-09 06:11:32 253.87 258.26 20.22 18.19 3.3 18.2 1 1
4627 F 11 2023-02-09 06:11:42 254.08 258.66 20.22 18.17 3.3 18.2 1 1
4628 F 12 2023-02-09 06:11:52 253.91 258.74 20.22 18.14 3.3 18.2 1 1
4629 F 13 2023-02-09 06:12:02 253.98 258.76 20.22 18.14 0.0 18.2 1 1
4630 F 14 2023-02-09 06:12:12 253.82 258.74 20.22 18.14 0.0 18.2 1 1
4631 F 15 2023-02-09 06:12:22 253.96 259.01 20.22 18.12 6.6 18.2 1 1
4632 F 16 2023-02-09 06:12:32 253.94 258.92 20.22 18.12 0.0 18.2 1 1
4633 F 17 2023-02-09 06:12:42 253.84 258.8 20.22 18.12 3.3 18.2 1 1
4634 F 18 2023-02-09 06:12:52 254.13 259.29 20.22 18.09 3.3 18.3 1 1
4635 F 19 2023-02-09 06:13:02 253.8 259.3 20.22 18.07 3.3 18.2 1 1
4636 F 20 2023-02-09 06:13:12 254.01 258.99 20.22 18.07 0.0 18.2 1 1
4637 F 21 2023-02-09 06:13:22 254.06 258.97 20.22 18.07 0.0 18.2 1 1
4638 F 22 2023-02-09 06:13:32 253.84 259.31 20.22 18.04 43.3 18.2 1 1
4639 F 23 2023-02-09 06:13:42 254.03 259.46 20.22 18.04 3.3 18.2 1 1
4640 F 24 2023-02-09 06:13:52 253.73 259.38 20.22 18.04 3.3 18.2 1 1
4641 F 25 2023-02-09 06:14:02 253.82 259.1 20.22 18.04 0.0 18.2 1 1
4642 F 26 2023-02-09 06:14:12 254.03 259.09 20.19 18.02 16.6 18.2 1 1
4643 F 27 2023-02-09 06:14:22 254.17 259.25 20.19 18.02 3.3 18.2 1 1
4644 F 28 2023-02-09 06:14:32 253.94 259.4 20.22 18.02 0.0 18.2 1 1
4645 F 29 2023-02-09 06:14:42 253.98 259.14 20.22 18.02 0.0 18.2 1 1
4646 F 30 2023-02-09 06:14:52 253.8 259.27 20.22 17.99 0.0 18.2 1 1
4647 F 31 2023-02-09 06:15:02 254.03 259.12 20.22 17.99 3.3 18.2 1 1
4648 F 32 2023-02-09 06:15:12 253.98 259.2 20.22 17.99 3.3 18.3 1 1
4649 F 33 2023-02-09 06:15:22 253.84 259.22 20.22 17.99 3.3 18.2 1 1
4650 F 34 2023-02-09 06:15:32 254.24 259.42 20.19 17.97 0.0 18.2 1 1
4651 F 35 2023-02-09 06:15:42 253.87 259.4 20.22 17.97 3.3 18.2 1 1
4652 F 36 2023-02-09 06:15:52 254.29 259.33 20.19 17.97 0.0 18.3 1 1
4653 F 37 2023-02-09 06:16:02 254.48 259.35 20.19 17.97 3.3 18.2 1 1
4654 F 38 2023-02-09 06:16:12 253.96 259.14 20.22 17.97 0.0 18.2 1 1
4655 F 39 2023-02-09 06:16:22 253.82 259.55 20.19 17.95 3.3 18.2 1 1
4656 F 40 2023-02-09 06:16:32 253.96 259.33 20.22 17.97 3.3 18.2 1 1
4657 F 41 2023-02-09 06:16:42 254.06 259.58 20.22 17.95 3.3 18.2 1 1
4658 F 42 2023-02-09 06:16:52 253.96 259.53 20.19 17.95 3.3 18.2 1 1
4659 F 43 2023-02-09 06:17:02 253.77 259.62 20.22 17.95 3.3 18.2 1 1
4660 F 44 2023-02-09 06:17:12 253.89 260.09 20.22 17.92 0.0 18.2 1 1
4661 F 45 2023-02-09 06:17:22 253.84 259.51 20.22 17.95 3.3 18.3 1 1
4662 F 46 2023-02-09 06:17:32 253.96 259.39 20.19 17.95 0.0 18.2 1 1
4663 F 47 2023-02-09 06:17:42 254.07 259.57 20.19 17.92 0.0 18.2 1 1
4664 F 48 2023-02-09 06:17:52 254.15 259.73 20.19 17.92 16.6 18.2 1 1
4665 F 49 2023-02-09 06:18:02 254.17 259.71 20.19 17.92 3.3 18.2 1 1
4666 F 50 2023-02-09 06:18:12 254.15 259.64 20.19 17.92 0.0 18.2 1 1
4667 F 51 2023-02-09 06:18:22 254.05 259.19 20.19 17.92 6.6 18.2 1 1
4668 F 52 2023-02-09 06:18:32 254.38 259.54 20.19 17.92 0.0 18.2 1 1
4669 F 53 2023-02-09 06:18:42 254.19 259.96 20.19 17.9 36.6 18.2 1 1
4670 F 54 2023-02-09 06:18:52 254.29 259.52 20.19 17.92 0.0 18.2 1 1
4671 F 55 2023-02-09 06:19:02 254.0 259.66 20.19 17.92 0.0 18.2 1 1
4672 F 56 2023-02-09 06:19:12 254.12 259.89 20.19 17.9 3.3 18.2 1 1
4673 F 57 2023-02-09 06:19:22 254.05 259.58 20.19 17.9 3.3 18.2 1 1
4674 F 58 2023-02-09 06:19:32 254.12 259.75 20.19 17.9 0.0 18.2 1 1
4675 F 59 2023-02-09 06:19:42 254.1 259.51 20.19 17.9 0.0 18.2 1 1
4676 F 60 2023-02-09 06:19:52 253.98 259.65 20.19 17.9 3.3 18.2 1 1
4677 F 61 2023-02-09 06:20:02 254.22 258.77 20.19 17.9 3.3 18.2 1 0
4678 14 1 2023-02-09 06:20:13 253.93 258.47 20.19 17.9 0.0 18.2 1 0
4679 14 2 2023-02-09 06:20:23 254.15 257.9 20.19 17.9 3.3 18.2 1 0
4680 14 3 2023-02-09 06:20:33 254.22 257.86 20.19 17.92 0.0 18.2 1 0
4681 14 4 2023-02-09 06:20:43 254.12 257.7 20.19 17.92 0.0 18.2 1 0
4682 14 5 2023-02-09 06:20:53 254.07 257.63 20.19 17.92 3.3 18.2 1 0
4683 14 6 2023-02-09 06:21:03 254.12 257.26 20.19 17.95 0.0 18.2 1 0
4684 14 7 2023-02-09 06:21:13 254.38 257.1 20.19 17.95 3.3 18.2 1 0
4685 14 8 2023-02-09 06:21:23 254.1 256.98 20.19 17.95 3.3 18.2 1 0
4686 14 9 2023-02-09 06:21:33 254.45 257.33 20.19 17.95 0.0 18.2 1 0
4687 14 10 2023-02-09 06:21:43 254.15 257.31 20.19 17.95 3.3 18.2 1 0
4688 14 11 2023-02-09 06:21:53 253.91 256.93 20.19 17.95 3.3 18.2 1 0
4689 14 12 2023-02-09 06:22:03 254.24 256.66 20.19 17.97 0.0 18.2 1 0
4690 14 13 2023-02-09 06:22:13 254.07 256.66 20.19 17.97 0.0 18.2 1 0
4691 14 14 2023-02-09 06:22:23 254.1 256.59 20.19 17.97 3.3 18.2 1 0
4692 14 15 2023-02-09 06:22:33 254.17 256.71 20.19 17.97 3.3 18.2 1 0
4693 14 16 2023-02-09 06:22:43 254.0 256.73 20.19 17.97 3.3 18.2 1 0
4694 14 17 2023-02-09 06:22:53 254.19 256.56 20.19 17.99 0.0 18.2 1 0
4695 14 18 2023-02-09 06:23:03 254.1 256.61 20.19 17.97 0.0 18.2 1 0
4696 14 19 2023-02-09 06:23:13 253.98 256.39 20.19 17.99 0.0 18.2 1 0
4697 14 20 2023-02-09 06:23:23 254.0 256.69 20.19 17.97 3.3 18.2 1 0
4698 14 21 2023-02-09 06:23:33 254.03 256.58 20.19 17.99 0.0 18.2 1 0
4699 14 22 2023-02-09 06:23:43 254.48 256.8 20.19 17.97 0.0 18.2 1 0
4700 14 23 2023-02-09 06:23:53 254.22 256.53 20.19 17.99 3.3 18.3 1 0
4701 14 24 2023-02-09 06:24:03 253.98 256.41 20.19 17.99 0.0 18.2 1 0
4702 14 25 2023-02-09 06:24:13 253.96 256.51 20.19 17.99 0.0 18.2 1 0
4703 14 26 2023-02-09 06:24:23 254.1 256.67 20.19 17.99 3.3 18.2 1 0
4704 14 27 2023-02-09 06:24:33 254.19 256.46 20.19 17.99 0.0 18.2 1 0
4705 14 28 2023-02-09 06:24:43 254.15 256.6 20.19 17.99 0.0 18.2 1 0
4706 14 29 2023-02-09 06:24:53 254.24 256.46 20.19 17.99 43.3 18.2 1 0
4707 14 30 2023-02-09 06:25:03 254.31 256.6 20.19 17.99 0.0 18.2 1 0
4708 14 31 2023-02-09 06:25:13 254.17 256.23 20.19 17.99 0.0 18.2 1 0
4709 14 32 2023-02-09 06:25:23 254.1 256.26 20.19 18.02 0.0 18.2 1 0
4710 14 33 2023-02-09 06:25:33 253.96 256.48 20.19 17.99 0.0 18.2 1 0
4711 14 34 2023-02-09 06:25:43 254.03 256.26 20.19 18.02 3.3 18.3 1 0
4712 14 35 2023-02-09 06:25:53 254.15 256.26 20.19 18.02 3.3 18.2 1 0
4713 14 36 2023-02-09 06:26:03 253.91 255.86 20.19 18.02 6.6 18.2 1 0
4714 14 37 2023-02-09 06:26:13 254.24 256.58 20.19 17.99 3.3 18.2 1 0
4715 14 38 2023-02-09 06:26:23 254.22 256.31 20.19 18.02 0.0 18.2 1 0
4716 14 39 2023-02-09 06:26:33 254.45 256.26 20.16 18.02 0.0 18.2 1 0
4717 14 40 2023-02-09 06:26:43 254.45 256.26 20.16 18.02 3.3 18.2 1 0
4718 14 41 2023-02-09 06:26:53 254.14 256.24 20.16 18.02 0.0 18.2 1 0
4719 14 42 2023-02-09 06:27:03 254.1 256.38 20.19 18.02 0.0 18.2 1 0
4720 14 43 2023-02-09 06:27:13 254.22 256.54 20.19 18.02 6.6 18.2 1 0
4721 14 44 2023-02-09 06:27:23 254.42 256.41 20.16 18.04 3.3 18.2 1 0
4722 14 45 2023-02-09 06:27:33 254.22 256.19 20.19 18.02 0.0 18.2 1 0
4723 14 46 2023-02-09 06:27:43 254.1 256.64 20.19 18.02 3.3 18.2 1 0
4724 14 47 2023-02-09 06:27:53 253.84 256.38 20.19 18.02 0.0 18.2 1 0
4725 14 48 2023-02-09 06:28:03 254.19 256.42 20.19 18.02 0.0 18.2 1 0
4726 14 49 2023-02-09 06:28:13 254.1 256.18 20.19 18.04 3.3 18.2 1 0
4727 14 50 2023-02-09 06:28:23 254.33 256.5 20.16 18.02 3.3 18.2 1 0
4728 14 51 2023-02-09 06:28:33 254.29 256.57 20.19 18.02 3.3 18.2 1 0
4729 14 52 2023-02-09 06:28:43 254.42 256.59 20.16 18.02 3.3 18.2 1 0
4730 14 53 2023-02-09 06:28:53 254.49 256.34 20.16 18.04 26.6 18.2 1 0
4731 14 54 2023-02-09 06:29:03 254.17 256.78 20.19 18.02 0.0 18.2 1 0
4732 14 55 2023-02-09 06:29:13 253.93 256.32 20.19 18.04 3.3 18.2 1 0
4733 14 56 2023-02-09 06:29:23 254.12 256.22 20.19 18.04 0.0 18.2 1 0
4734 14 57 2023-02-09 06:29:33 254.17 256.29 20.19 18.04 43.3 18.2 1 0
4735 14 58 2023-02-09 06:29:43 254.05 256.62 20.19 18.04 0.0 18.2 1 0
4736 14 59 2023-02-09 06:29:53 254.22 256.6 20.19 18.04 3.3 18.2 1 0
4737 14 60 2023-02-09 06:30:03 254.1 256.76 20.19 18.04 0.0 18.2 1 0
4738 14 61 2023-02-09 06:30:13 254.17 256.72 20.19 18.04 0.0 18.2 1 0
4739 14 62 2023-02-09 06:30:23 254.22 256.62 20.19 18.04 0.0 18.2 1 0
4740 14 63 2023-02-09 06:30:33 254.07 256.44 20.19 18.04 3.3 18.2 1 0
4741 14 64 2023-02-09 06:30:43 254.29 256.58 20.19 18.04 3.3 18.2 1 0
4742 14 65 2023-02-09 06:30:53 253.96 256.55 20.19 18.04 3.3 18.2 1 0
4743 14 66 2023-02-09 06:31:03 253.82 256.58 20.19 18.04 0.0 18.2 1 0
4744 14 67 2023-02-09 06:31:13 254.1 256.56 20.19 18.07 3.3 18.2 1 0
4745 14 68 2023-02-09 06:31:23 254.17 256.69 20.19 18.04 0.0 18.2 1 0
4746 14 69 2023-02-09 06:31:33 254.43 256.79 20.19 18.04 0.0 18.2 1 0
4747 14 70 2023-02-09 06:31:43 253.86 256.69 20.19 18.04 3.3 18.2 1 0
4748 14 71 2023-02-09 06:31:53 254.15 256.4 20.19 18.07 0.0 18.2 1 0
4749 14 72 2023-02-09 06:32:03 254.07 256.66 20.16 18.07 0.0 18.2 1 0
4750 14 73 2023-02-09 06:32:13 254.31 256.56 20.19 18.07 3.3 18.2 1 0
4751 14 74 2023-02-09 06:32:23 254.1 256.42 20.19 18.07 3.3 18.2 1 0
4752 14 75 2023-02-09 06:32:33 254.24 256.8 20.19 18.07 0.0 18.2 1 0
4753 14 76 2023-02-09 06:32:43 254.35 256.54 20.16 18.07 3.3 18.2 1 0
4754 14 77 2023-02-09 06:32:53 254.26 256.59 20.19 18.07 3.3 18.2 1 0
4755 14 78 2023-02-09 06:33:03 254.15 256.33 20.19 18.07 3.3 18.2 1 0
4756 14 79 2023-02-09 06:33:13 254.33 256.56 20.16 18.07 3.3 18.2 1 0
4757 14 80 2023-02-09 06:33:23 253.98 256.45 20.19 18.07 0.0 18.2 1 0
4758 14 81 2023-02-09 06:33:33 254.35 256.59 20.16 18.07 0.0 18.2 1 0
4759 14 82 2023-02-09 06:33:43 254.05 256.63 20.19 18.07 3.3 18.2 1 0
4760 14 83 2023-02-09 06:33:53 253.84 256.7 20.19 18.07 10.0 18.2 1 0
4761 14 84 2023-02-09 06:34:03 253.93 256.36 20.19 18.09 3.3 18.2 1 0
4762 14 85 2023-02-09 06:34:13 254.12 256.53 20.19 18.09 0.0 18.2 1 0
4763 14 86 2023-02-09 06:34:23 254.49 256.6 20.16 18.09 3.3 18.2 1 0
4764 14 87 2023-02-09 06:34:33 254.16 256.22 20.16 18.09 0.0 18.2 1 0
4765 14 88 2023-02-09 06:34:43 253.79 256.55 20.19 18.09 0.0 18.2 1 0
4766 14 89 2023-02-09 06:34:53 254.05 256.41 20.19 18.09 3.3 18.2 1 0
4767 14 90 2023-02-09 06:35:03 254.07 256.29 20.19 18.09 3.3 18.2 1 0
4768 14 91 2023-02-09 06:35:13 254.05 256.31 20.19 18.09 3.3 18.2 1 0
4769 14 92 2023-02-09 06:35:23 254.12 256.64 20.19 18.09 0.0 18.2 1 0
4770 14 93 2023-02-09 06:35:33 254.03 256.29 20.19 18.09 3.3 18.2 1 0
4771 14 94 2023-02-09 06:35:43 254.42 256.62 20.16 18.09 0.0 18.2 1 0
4772 14 95 2023-02-09 06:35:53 254.12 256.53 20.19 18.09 3.3 18.2 1 0
4773 14 96 2023-02-09 06:36:03 254.14 256.55 20.16 18.09 0.0 18.2 1 0
4774 14 97 2023-02-09 06:36:13 254.05 256.43 20.19 18.09 3.3 18.2 1 0
4775 14 98 2023-02-09 06:36:23 254.17 256.55 20.19 18.09 0.0 18.2 1 0
4776 14 99 2023-02-09 06:36:33 254.07 256.62 20.19 18.09 0.0 18.2 1 0
4777 14 100 2023-02-09 06:36:43 254.15 256.57 20.19 18.09 0.0 18.2 1 0
4778 14 101 2023-02-09 06:36:53 253.86 256.57 20.19 18.09 0.0 18.2 1 0
4779 14 102 2023-02-09 06:37:03 254.31 256.6 20.19 18.09 3.3 18.2 1 0
4780 14 103 2023-02-09 06:37:13 254.0 256.27 20.19 18.09 3.3 18.2 1 0
4781 14 104 2023-02-09 06:37:23 254.22 256.47 20.19 18.12 3.3 18.2 1 0
4782 14 105 2023-02-09 06:37:33 254.31 256.78 20.16 18.09 3.3 18.2 1 0
4783 14 106 2023-02-09 06:37:43 254.05 256.67 20.19 18.09 0.0 18.2 1 0
4784 14 107 2023-02-09 06:37:53 254.22 256.62 20.19 18.09 3.3 18.2 1 0
4785 14 108 2023-02-09 06:38:03 254.26 256.77 20.19 18.12 3.3 18.2 1 0
4786 14 109 2023-02-09 06:38:13 253.96 256.56 20.19 18.12 3.3 18.2 1 0
4787 14 110 2023-02-09 06:38:23 254.15 256.35 20.19 18.12 3.3 18.2 1 0
4788 14 111 2023-02-09 06:38:33 254.43 256.54 20.19 18.12 0.0 18.2 1 0
4789 14 112 2023-02-09 06:38:43 254.61 256.44 20.16 18.12 0.0 18.2 1 0
4790 14 113 2023-02-09 06:38:53 254.47 256.49 20.16 18.12 0.0 18.2 1 0
4791 14 114 2023-02-09 06:39:03 253.96 256.23 20.19 18.12 10.0 18.2 1 0
4792 14 115 2023-02-09 06:39:13 254.33 256.35 20.16 18.12 3.3 18.2 1 0
4793 14 116 2023-02-09 06:39:23 254.26 256.51 20.19 18.12 3.3 18.2 1 0
4794 14 117 2023-02-09 06:39:33 253.86 256.68 20.19 18.12 3.3 18.2 1 0
4795 14 118 2023-02-09 06:39:43 254.4 256.4 20.16 18.12 3.3 18.2 1 0
4796 14 119 2023-02-09 06:39:53 254.33 256.44 20.19 18.12 16.6 18.2 1 0
4797 14 120 2023-02-09 06:40:03 254.42 256.58 20.16 18.12 3.3 18.2 1 0
4798 14 121 2023-02-09 06:40:13 254.15 256.68 20.19 18.12 0.0 18.2 1 0
4799 14 122 2023-02-09 06:40:23 253.84 256.43 20.19 18.14 0.0 18.2 1 0
4800 14 123 2023-02-09 06:40:33 253.98 256.47 20.19 18.12 0.0 18.2 1 0
4801 14 124 2023-02-09 06:40:43 254.19 256.34 20.19 18.14 0.0 18.2 1 0
4802 14 125 2023-02-09 06:40:53 254.33 256.63 20.16 18.12 0.0 18.2 1 0
4803 14 126 2023-02-09 06:41:03 253.86 256.82 20.19 18.12 0.0 18.2 1 0
4804 14 127 2023-02-09 06:41:13 254.26 256.38 20.19 18.14 0.0 18.2 1 0
4805 14 128 2023-02-09 06:41:23 253.77 256.98 20.19 18.12 3.3 18.2 1 0
4806 14 129 2023-02-09 06:41:33 254.43 256.45 20.19 18.14 0.0 18.2 1 0
4807 14 130 2023-02-09 06:41:43 254.07 256.41 20.19 18.14 0.0 18.2 1 0
4808 14 131 2023-02-09 06:41:53 254.03 256.31 20.19 18.14 0.0 18.2 1 0
4809 14 132 2023-02-09 06:42:03 254.1 256.29 20.19 18.14 0.0 18.2 1 0
4810 14 133 2023-02-09 06:42:13 254.05 256.5 20.19 18.14 0.0 18.2 1 0
4811 14 134 2023-02-09 06:42:24 254.31 256.38 20.19 18.14 0.0 18.2 1 0
4812 14 135 2023-02-09 06:42:34 253.91 256.48 20.19 18.14 0.0 18.2 1 0
4813 14 136 2023-02-09 06:42:44 254.19 256.41 20.19 18.14 3.3 18.2 1 0
4814 14 137 2023-02-09 06:42:54 254.19 256.73 20.19 18.14 0.0 18.2 1 0
4815 14 138 2023-02-09 06:43:04 253.89 256.48 20.19 18.14 0.0 18.2 1 0
4816 14 139 2023-02-09 06:43:14 254.17 256.52 20.19 18.14 0.0 18.2 1 0
4817 14 140 2023-02-09 06:43:24 254.17 256.29 20.19 18.14 3.3 18.2 1 0
4818 14 141 2023-02-09 06:43:34 254.38 256.43 20.19 18.14 3.3 18.2 1 0
4819 14 142 2023-02-09 06:43:44 254.15 256.8 20.19 18.14 0.0 18.2 1 0
4820 14 143 2023-02-09 06:43:54 254.38 256.66 20.19 18.14 0.0 18.2 1 0
4821 14 144 2023-02-09 06:44:04 254.38 256.58 20.16 18.17 0.0 18.2 1 0
4822 14 145 2023-02-09 06:44:14 254.31 256.62 20.19 18.14 0.0 18.2 1 0
4823 14 146 2023-02-09 06:44:24 254.29 256.83 20.19 18.14 0.0 18.2 1 0
4824 14 147 2023-02-09 06:44:34 253.91 256.97 20.19 18.14 0.0 18.2 1 0
